Painting ID,Painting Name,short description,long description,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Male Portrait,"I am reminded of the Da Vinci era when I see this Portrait, kind of like a Mona Lisa. The man in the portrait looks like he may be a religious person, like a priest or monk. The pose he is in appears as non-threatening, and the paint effect softens his features, which makes him seem easy-to-talk. His voice is soft spoken in my mind.  ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",human portrait,"the person in this portrait wanted to have their picture painted so they are trying to look cool, calm and collected. they almost look enticing ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",female,she looks likes sexy,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Human Portrait.,I think the mood of the picture is somber and it seems to be a sad young man it also feels lonely.,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Young man,"The image shows a young man in 17th century perhaps. He may be a ruler, as kings and influential persons had their portraits drawn.",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",It is a portrait of a person,It is portrait of a pleasant person and gives you a feeling of well being,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",A young man in profile.,What strikes me about this painting is how realistic his hair looks. Almost like photograph. I see him as just a model posing. He has feminine features. I think he would be considered pretty in the time this was painted. Maybe he and the artist were involved and this was a sort of romantic thing.,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",human person with some wanting,,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",A human male,This male seems to be royalty or a teacher of some sort. Since he's not wearing any noticeable jewelry I think he is more of a scholar. The look in his eyes is cold and dull which kind of disturbs me. ,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Man with a black hat and blue shawl of some sort ,"This man is calm and quiet. His look is quite serious, but also soft. His hand placement over his heart tells me he is a kind man who cares about others' feelings. He is a friend. He is so shy though that he needs to open his heart and find his soul. ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",This is a picture of a french or perhaps dutch 1700s or 1800s painting.,"The mood is boring, it is either a self portrait or a painting that a painter did at the request of the person in the photo. I believe that this is trying to display this person's self image.",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",A man,"This picture is a portrait of a man. He is looking over his shoulder and his face looks sad. It's almost as if his eyes are staring at you. It makes me feel sad, I'm really not sure why. ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Englishman posing for the world to see. ,This picture seems a bit bleak because of the facial expressions on the person. I make an assumption that it is an Englishman because of his attire. He is representing humanity in that every person has a unique side to them and everyone should understand that not everyone is the same. ,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",human figure,"This picture makes me a little sad.  He's got a sad look in his eyes and his mouth looks like someone told him ""smile"" but he can't quite muster one.",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Portrait of a wealthy person from maybe the 16th century.,"This is a lovely portrait of a presumably wealthy man, perhaps from the 16th century. He is dressed in fine clothes, and his purple wardrobe is reminiscent of the colors of royalty. He is clean, and looks quite healthy in the face, another sign that he is probably wealthy enough to afford medical treatment and to avoid spoiled food. His features are soft and almost feminine. I might have mistook him for female, if not for the prominent sideburns. I don't think this picture is trying to convey anything special beyond being a portrait of an upper class male, which was common in 16th century art. It makes me feel glad I wasn't alive then to endure the ugly fashions. That is one silly hat!",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",One portrait of a young male. ,"The portrait seems to be showing a young man that is just before his full adulthood. The lad seems to be fairly realistic looking so I think this portrait might have been painted after or during the time of Charles Manet. The colors are still very dark though as a Classical painting. The body seems to be strong and shoulders are wide. The hair flowing down the person's back shows of one that is sitting casually for his portrait. The portrait feels it might be made of a merchant or merchant's son, not royalty. ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",A man.,"I feel that this man has an air of nobility or strong education about him. The way he looks at us over his shoulder seems to suggest that he is looking back at us as he continues to move forward ahead of us. There is a confidence about him but no arrogance. I find his hat and garments to be fascinating, but I'm not sure what more they tell me about him.",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",a man,"The mood is sombre. The person seems angry / upset. In fact, he looks like he has some wicked plans for others",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15","Very gorgeous and nice, impressive ",impressing and looking like monalisa,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",A young man,"This image has a more serious mood. It shows the young man with dramatic lighting, wearing a hat and a robe or cape; it makes me feel like this is someone important. The lighting is very dark in most areas, but accentuates other key areas, drawing attention to the man's face and hair. The image overall gives me the impression that it is a portrait of someone meaningful, perhaps an artist, or a professor or scholar of some kind. ",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",sadness,this image look similar to the molalisa image but it is not monalisa picture it is a combination of the both men and women. so while deeply look this picture surely we can laugh :),
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",An older century man,This imagine converse to me, it was in the time of art. This looks like a picture that was drawn for someone to be placed in a art studio to be placed on display 
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",thinking,This person is thinking about making a decision.  I feel positive.,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Feminine Man,I think this portrays feminism in this man which was probably frowned upon in his era.,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15","This is a portrait painting of a young man. It appears to be in the style of Rembrandt, with high contrast between the light on the subject's face and the darkness of the background.","This appears to be perhaps a young nobleman. The painter intended to flatter the subject, highlighting his youth and beauty and serious gaze.",
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",Lost in thought ,This picture makes me feel relaxed. He seems to be deep in thought. He is very handsome. Almost as if image was taken as he's working through some thing personnel.,
16," Raffaello Sanzio ""Portrait of Bindo Altoviti"" 1512/15",mysterious person,This portrait seems mysterious to me. I don't know if it depicts a man or a woman. It makes me wonder about the occasion. Is it a special event -- a graduation? a birthday? a religious celebration? I can't but wonder about this mysterious person and why his/her portrait was being painted. What is he/she feeling?,
17," Juan Miro ""Harlequins Carnival"" 1924",looks like a Indian reservation,I makes me feel secure loved,
17," Juan Miro ""Harlequins Carnival"" 1924",abstract,My eye can't stop moving around the image. It may be a circus. I feel curious.,
17," Juan Miro ""Harlequins Carnival"" 1924","Paintings of abstract, modern, witch craft, voodoo circus/ carnival freak show.",Torture of figures and souls for entertainment. A performance put on to thrive yet all suffer tremendously and are put through torture for a good show.,
17," Juan Miro ""Harlequins Carnival"" 1924",An abstract image of a room with lots of surreal elements,The image makes me feel lively and active. There is a lot going on but it seems to portray a sense of being in movement.,
17," Juan Miro ""Harlequins Carnival"" 1924",anarchy,"The variety of imagery in this piece formulate chaos in my mind.  Everywhere you look something else is going on, suggesting that you have no real control over reality.",
17," Juan Miro ""Harlequins Carnival"" 1924",Images of bugs and animals and geometric shapes,"This image is rather hard to focus on, as there really doesn't appear to be any focal point.  It draws the eye in a haphazard manner, from the devil playing with the cat in the lower right to the incomplete ladder to nowhere in the upper left.  This image leaves me to confused as to the artists intention, though it does give me a sense of the paranormal with the devil on the bottom and the ghostly looking figure above the hand.",
17," Juan Miro ""Harlequins Carnival"" 1924",bugs,"The bright colors on a dull background, cartoonish insects and animals, so much music and dancing in this image. It reminds me of the cartoon shorts from the thirties, all it's missing is some public domain music, badly played. I really love the movement in this piece, even if I find some of the creature a little disturbing. Very surreal.",
17," Juan Miro ""Harlequins Carnival"" 1924",inventive creations ,"This image has a very fun and vibrant feel.  The way the objects are all around the room gives them a sense of movement like they are dancing and moving around on the canvas.  The whimsical creatures, musical notes, and the squiggly lines bring this out greatly.  The use of the yellow really makes yours eyes move around the whole room looking at each little creation.  This painting makes me feel happy and inspired because of the fun creations the artist has invented in this room.  The way the move around and dance makes me want to move around the room with them.  ",
17," Juan Miro ""Harlequins Carnival"" 1924",Collage of animals. ,This is a crazy collage of abstract animals. It looks as if the image is describing chaos. ,
17," Juan Miro ""Harlequins Carnival"" 1924",abstract painting,This picture shows me confusion.  That the artist does not know in which direction to go.  Their life is upside down and they are trying to figure it out.  It is very interesting to me but also makes me wonder what the artist is going through right now.  I do have some pity for the artist by looking at this abstract painting.,
17," Juan Miro ""Harlequins Carnival"" 1924",An abstract painting/drawing of some sort of lab that features small animal-like creatures.,"This image looks a little scary. It looks like some sort of crazy lab where animal experiments are performed. It also looks like a rig of those domino-effect creations that I watch on YouTube, where doing one thing will set off a variety of chain reactions until it eventually meets a goal. I really don't know what to say about this picture or what its message is for that matter, but all I can say is that it has a scary feeling behind it. ",
17," Juan Miro ""Harlequins Carnival"" 1924",Reality Distorted,This feels like someone trying to imitate and/or combine other artists' styles into something new.  I feel that it fails at that and just seems annoyingly intrusive.   ,
17," Juan Miro ""Harlequins Carnival"" 1924","animals, insects, noise","this is a fun contemporary piece, showing multiple animals like mice and cats mixed together in their environment. There are insects flying, fish being caught and music playing...a light-hearted cacophony of everyday life and noise while life goes on.",
17," Juan Miro ""Harlequins Carnival"" 1924",Indoor chaos,"Wow - this one is not my cup of tea at all. The picture shows lots of unrelated objects that make me think of scientific efforts gone horribly awry - things that look like beakers or retorts, things that look vaguely like electronic antennae and so on. Several small figures look vaguely imp-like, with horns and tail. A huge bug of some sort coming out of a die (a bug-in-the-box?) looks like it could give enough of a sting to kill someone. There's what appears to be a bodiless head lying on the ground and another one, screaming with red tears coming from its eyes, on a pole. Some flying mermaid-like things would give Hans Christian Andersen and Walt Disney some pretty serious nightmares. ",
17," Juan Miro ""Harlequins Carnival"" 1924",an abstract paining showing what looks like a laboratory. I see insects doing experiments and other creatures playing music.,"I portrays the symbolic nature of the arts, somewhat science and somewhat emotion and ""magic"".",
17," Juan Miro ""Harlequins Carnival"" 1924",Abstract Carnival or party.,This painting looks to be a oil based painting. The character in the painting are very surreal and could be part of some bizarre carnival. This painting looks to be from the surrealist culture movement in the 1900's. The emotion from the painting seem very joyous as the painting depicts happiness from the characters as one playing a guitar. While the other seem to be dancing or just enjoying themselves. The painting gives life to object that wouldn't be living in the real world. For example the ladder has eyes and seems to be a living being in the painting.,
17," Juan Miro ""Harlequins Carnival"" 1924",Chaos,This describes our busy world. There are too many things going on here. I don't care for this picture because it reminds me of my haphazard ways. ,
17," Juan Miro ""Harlequins Carnival"" 1924",Alice in wonderland ,make me feel like i am looking at a scene from alice in wonderland  ,
17," Juan Miro ""Harlequins Carnival"" 1924",Animals in a crazy environment.,It conveys chaotic disorder.  It makes my eyes hurt,
17," Juan Miro ""Harlequins Carnival"" 1924",abstract art with many objects,This picture has a lot going on. It is chaotic. It is hard to focus on any one thing. The insect/animals are kind of weird and I don't like insects. The blue portions of the painting bring some life and happiness to the picture.,
17," Juan Miro ""Harlequins Carnival"" 1924","there doesn't seem to be a main subject, it looks like some sort of bizarre circus.","This painting looks like a through the looking glass fever dream circus. There are acrobats, clowns, and animals all flying around at the same time clashing with the music notes in the sky. The background of the tent is a very muted grey which contrasts starkly with the harshness of the performers costumes and the sharp angles of the circus contraptions. An evil moon shines darkly through the giant tent window. This painting makes me feel real excitement, everything going on here is the complete opposite of boredom. I would definitely pay money to watch this circus any day. ",
17," Juan Miro ""Harlequins Carnival"" 1924",A satanic offering.,The image has what looks to be humanistic Figures about to be stabbed while a party is going on and they satanic looking figure then at the bottom of the picture which makes me feel like it is a picture of a satanic sacrifice  which is upsetting to see sacrificial type images.,
17," Juan Miro ""Harlequins Carnival"" 1924",Abstract machine,This picture makes me feel overwhelmed because there are so many aspects of this picture and so much going on.  This picture is very geometric. ,
17," Juan Miro ""Harlequins Carnival"" 1924",This is a combination of lots of different strange creatures. ,"I see some music going on in here, but I also think of gears and more mechanical things when I look at this picture.   The insect in the middle left of the image with the blue and yellow wings looks like it is coming out of a jack-in-the box, and the bottom of the thing it is looking at is a guitar or cello.  The treble cleft at the top of the page has a natural symbol on a it, but I really can't get what this is about, there is a lot going on.  Something with music, perhaps how it infiltrates even the slightest thing? It pierces the world and causes it to move about on its axis?  I love music, but I'd have to stare long and hard at this image to get the entire ""message"" I'm afraid.  It makes me curious.",
17," Juan Miro ""Harlequins Carnival"" 1924",Christmas-Like Collage,This collage reminds me of a more than one Holiday. It  kind of feels like a Christmas Theme mixed with a halloween feel. Kind of makes you want to take your time to take in everything of the image. Kind of nice -yet creepy at the same time. Did the creators of Toy Story arrange this? ,
17," Juan Miro ""Harlequins Carnival"" 1924",futuristic/arty animals,very clustered and too much going on it a little space. makes me think of a living room of animals in the future,
17," Juan Miro ""Harlequins Carnival"" 1924",game,this game looks like chess,
17," Juan Miro ""Harlequins Carnival"" 1924",Hodge podge abstract thinking piece,"This is a a very busy piece of abstract work, there are is so much going on its hard to pick one piece or one thing to focus on. I don't really like this kind of art because its to hard to focus on things and it all seems random.",
17," Juan Miro ""Harlequins Carnival"" 1924",Child's world,"The image appears to me as a collage of different objects in the world of a child. A child sees toys, animals, insects and other objects around him an stores them in his memory.",
17," Juan Miro ""Harlequins Carnival"" 1924",It is picture of clustered objects,It gives you a feel of disorganization and makes you feel of clumsiness,
17," Juan Miro ""Harlequins Carnival"" 1924",A lot of simple shapes creatures.,This one makes me think of a party. There is music and dancing. It's all kinda nonsense and fun.,
17," Juan Miro ""Harlequins Carnival"" 1924",Chess,,
17," Juan Miro ""Harlequins Carnival"" 1924","An abstract image containing ""animal like"" figures, musical notes, and other abstract images","This image portrays a very strange mood as if the artist is disturbed on some level. There is a whole lot going on in this image, it just seems like the artist has a ""scatter brain"". This image is too much for me to look at because there is just too much going on in it. ",
17," Juan Miro ""Harlequins Carnival"" 1924",I have no idea what this is! A bunch of ruckus going on! ,This picture reminds me of disarray! There are things scattered all over the place and too much going on! It is a lot for the human mind to take in at once. I'm really not sure what's going on here. There are lots of abstract objects that I cannot find a name for. It is quite amusing. ,
17," Juan Miro ""Harlequins Carnival"" 1924",This photo contains a smorgeshborg of different painted items and creatures.,"The mood of this photo is scattered. It makes me feel strange, lost but also intrigued as to what I am looking at.",
17," Juan Miro ""Harlequins Carnival"" 1924",Abstract creatures,"There is a lot going on in this picture. There is some sort of unrecognizable creature at the bottom. He looks like he may be a devil. The picture makes me feel excited, I think because of the bright colors and the way that there is just so much happening. ",
17," Juan Miro ""Harlequins Carnival"" 1924",abstract of objects displaying fine art. ,"This picture represents many different objects that can be connected by the simple things like color and beauty. Although we don't necessarily connect one thing with another, this picture tells a story that all things can be similar in nature and work together to make something beautiful. ",
17," Juan Miro ""Harlequins Carnival"" 1924",Knick Knacks,This picture makes me anxious.  It's too busy and cluttered.  It appears to be pure chaos.,
17," Juan Miro ""Harlequins Carnival"" 1924","Various surrealistic figures, and perhaps demons.","I believe I recognize this as a Salvador Dali painting. It definitely has the surrealistic hallmarks of one. I think the vaguely humanoid figures with horns could be demons. This painting is extremely chaotic, with a lot of activity going on throughout it. The demons appear to be dancing, and there are music notes throughout the painting which could indicate this. This painting makes me feel confused, a little intrigued, and mostly wondering what kind of drugs the artist when tripping on when he crafted it. This is not the painting of a stable mind. It makes me feel uneasy, as I suspect there was also a lot of chaos in the mind of the artist who drew this chaotic painting. I think maybe this image is trying to portray some of the goings-on in the underworld.",
17," Juan Miro ""Harlequins Carnival"" 1924",Several abstract figures and a window. ,"I feel that these images are made to show imagination on the artist's part. These figures seem whimsical and like something someone might dream of in several weird dreams then all combined together in this composition. Some figures are abstract but some do look realistic just out of their original environment. There are many conical and serpent like shapes flowing through the composition to unify many parts of this picture and to show movement and energy. Though comedic, the brown color in the background tends to make the comedy less happy and more down to earth. The energy is there in shapes and movement but most of the color is neutral so therefore the energy tends to wane somewhat due to this brown background. Colors are not high energy at all so it seems to drain the whimsical away from the composition making a contrast between subject depiction and the neutrality of color. ",
17," Juan Miro ""Harlequins Carnival"" 1924","Music, musical instruments, fish, animals, weather, astrology","This piece seems to have a lot of moving parts. There is a lot of activity on the canvas. I imagine that this is a visual representation of a symphony. There are images that seem to suggest the instruments themselves and others that suggest the many musical characters or themes. It is difficult for me to appreciate this piece as a whole, and I find myself instead visiting different parts of the canvas. I find that the lines draw my eye from one area to the next, which also reminds me of the way music composers connect different phrases and melodies in symphonic writing.",
17," Juan Miro ""Harlequins Carnival"" 1924",factory,The mood is happy and busy. Lots of things going on.  It looks like a laboratory. It is trying to convey some scientific invention. Makes me feel confused as the picture theme is not very clear,
17," Juan Miro ""Harlequins Carnival"" 1924",tough and growth ,it has many serpentine and skeletal as well as arrows to achieve the targets,
17," Juan Miro ""Harlequins Carnival"" 1924",A variety of random objects in a room. ,"This image conveys a feeling of action and excitement, even a bit of confusion. There are a lot of strange objects all over the room, and it's hard to tell exactly how they are related. There is also a window in the room, showing a more peaceful and serene outside view. I feel like this image is a representation of someone's mind and thoughts. The room represents the mind, and the scattered objects represent the many thoughts and ideas racing around someone's mind, while the peaceful outdoor scene is the world outside the mind. ",
17," Juan Miro ""Harlequins Carnival"" 1924",modern art,"this  picture represents a modern art environment, very interesting small kids like this very much. ",
17," Juan Miro ""Harlequins Carnival"" 1924",Abstract,This a a fun abstract mood, lots of different colors to covert feelings and there are fun items to be seen as well. Looks to even have a time of music background o the store line as well. 
17," Juan Miro ""Harlequins Carnival"" 1924",art,Art can be many things.  It makes me feel good that people are creative.,
17," Juan Miro ""Harlequins Carnival"" 1924",Halloween chaos,"It gives me the feeling of fall weather and nearing Halloween. Reminds me of the Tim Burton Movie, Nightmare Before Christmas ",
17," Juan Miro ""Harlequins Carnival"" 1924","This looks like it is perhaps a Miro painting?  There are lots of shapes and movement, and various whimsical creatures interacting with each other and the space. ","This feels like a circus.  There is a lot of movement and chaos going on, but it seems to be whimsical and fun.",
17," Juan Miro ""Harlequins Carnival"" 1924",Confusion ,Confuses the senses. Imagination coming together in color. Abstract .,
17," Juan Miro ""Harlequins Carnival"" 1924",crazy little world of imagination,"This work of art just makes me smile. It just makes me happy. There's so much going on, so much to keep me looking and interested. The artist seems to have a wonderful imagination and a great sense of whimsy. I would love to own this work of art because I'd never got bored of it.",
18,"Batch - ""Book of Kells Chi Rho""",Musical instrument,music and goddess ,
18,"Batch - ""Book of Kells Chi Rho""",a letter,This could be a page of a book. It is interesting because there is so much detail. The tiny face is a bit disturbing because it is not attached to a body.,
18,"Batch - ""Book of Kells Chi Rho""",a very intricate letter,"This is a very large drawing of a letter it might a P but it's hard to tell. some monk probably took months just working on the intricacy of this drawing. The attention to detail is very impressive and the color scheme is nice as well. This would be an impressive first page to any book. This drawing really makes me happy because I like to see quality work  someone has put sweat equity into since so many things are so quick, cheap, and disposable these days",
18,"Batch - ""Book of Kells Chi Rho""",Cultural pattern art,"Although I cannot deduce the meaning of this artwork or what it is trying to convey, I instantly get a almost tribal vibe from it. The tones are very warm and welcoming, but you can see it is very detailed and labored despite how relaxed it feels. ",
18,"Batch - ""Book of Kells Chi Rho""",TO ME IT LOOKS LIKE A PAINTING - MAZE,"IT LOOKS BEAUTIFUL, BUT ALSO SAD AND LONELY AT THE SAME TIME. LIKE AN IMPRISONED BEAUTIFUL WOMAN.",
18,"Batch - ""Book of Kells Chi Rho""",wall carpet,"looking at the image makes me feel royal ..This carpet looks antique, so it is valuable .. it looks like this picture is from a museum where it is displayed for visitors .. this image makes me feel to go on a vacation",
18,"Batch - ""Book of Kells Chi Rho""",Marble Painting,"I am seeing a Italian marble painting here.  I am getting a religious feeling from this piece of art, but not in a good way.  To me this piece of art is stating that religion is upside down.  I can see symbols for the devil in it.  I am not religious, but this piece of art gives me the creeps.",
18,"Batch - ""Book of Kells Chi Rho""",illumination,"It seems to me to be a 'book cover' of sorts -- of course and extremely old one, since it seems to have gilding and a high attention to detail.  I would imagine it to be from the medieval times, I can see a monk spending months on this one illustration alone.",
18,"Batch - ""Book of Kells Chi Rho""","Celtic Design Element, Religious, Calligraphy","I think this image is part of a book, perhaps.  It's very beautiful -- when I think of the work that went into it, I am awed.  Assuming it is, religious in nature, I'm guessing it was done by someone in the church - or someone devout.  It was done with reverence, and, based on the use of gold leafing, expensive.  ",
18,"Batch - ""Book of Kells Chi Rho""",Art,It depicts flows from one place to another and areas of swirl.  It could be perceived as a map.  I feel like some of the round areas could be rooms in an elaborate structure.,
18,"Batch - ""Book of Kells Chi Rho""",A series of geometric symbolism. Possibly religious.,This image appears to be a page out of some sort of ancient text. The image looks symbolic and religious in nature. ,
18,"Batch - ""Book of Kells Chi Rho""",Illuminated manuscript,"Looking at this, I feel intrigued. The detail is amazing and I find myself looking back time and again to see smaller details within the larger work. The colors are subdued but still vibrant. As an illuminator, I feel humbled looking at this piece and the skill involved in making it. This image seems like it should be part of a larger work, like it's only a piece of a puzzle. ",
18,"Batch - ""Book of Kells Chi Rho""",I looks like the letter P to me though I feel like I'm totally wrong. I would say it looks like an illumination from the middle ages.,"It's an intricate design, more like pure art than anything else. It looks old fashioned and and makes me feel nostalgic. The colors are really beautiful and it I just a great piece. I don't know that it really has a message other than just to be pretty. Maybe religious.",
18,"Batch - ""Book of Kells Chi Rho""",A tapestry.,"I am put off by the image.  I feel a tightness in my chest while looking at it, caused by my reflexive dislike of the symbol.  I think it is either the seal of a prominent Dark Ages family or perhaps a papal tribute.   Either way, it represents to me a period where the masses lived a brutish existence and knowledge was tightly controlled.  ",
18,"Batch - ""Book of Kells Chi Rho""",Royality,It seems like it wants to convey a sense of sophistication and being of royal presence,
18,"Batch - ""Book of Kells Chi Rho""",Religious symbols,"The ornate decorations surrounding the main structures of the picture remind me of patterns that are used on cathedrals and other houses of worship. Although the patterns look random parts of the picture are symmetrical and seem to bring a meaning to an otherwise abstract, ambiguous painting. The main shapes in the painting also look to be some form of writing or at least symbols which stand for something that would have been easily recognizable to the people of this time period, that combined with the writing at the bottom of the picture suggests it was created for the affluent of the time period that were literate. ",
18,"Batch - ""Book of Kells Chi Rho""","Iluminated text, the letter P.",I think it represents knowledge and wealth.  Gold and purple convey riches.,
18,"Batch - ""Book of Kells Chi Rho""",a design,The elegant artistry used makes me feel it is of value and is precious. To me the image is trying to convey and represent the wealth of the owner but in a respectful and positive manner.,
18,"Batch - ""Book of Kells Chi Rho""",Medieval or Middle Eastern Illustration,"I am in awe of the complexity and detail of the image.  When you think about how little resources people had back during the time when this image was made, you have to be amazed by the artistry of the person who designed it. It looks like a beautiful maze that I would never be able to solve. ",
18,"Batch - ""Book of Kells Chi Rho""",Colorful swirls which are possibly letters with gold gild accents.,"It seems calmingly alchemic, like the steam rising from milk when you are making hot cocoa.  As you add the cocoa, new swirls appear.  It feels meditative, and more sculptural than literal or figurative.  It is peaceful and does not create anxiety.",
18,"Batch - ""Book of Kells Chi Rho""",A capital P,"This image intrigues me. It looks damaged with age, but it's part of the design, it seems. This looks to be medieval, possibly from the Crusades era. It reminds me of Islamic design, but seems Western judging by the English letters and possible crosses. There is intense detail to the chaotic swirling patterns, but they are forced into a larger order that suggests royalty.  ",
18,"Batch - ""Book of Kells Chi Rho""","Ornamental image, probably religious.","It's an abstract image, looks like some sort of motif or ornament found on old books. It is mysterious.",
18,"Batch - ""Book of Kells Chi Rho""",Ornate monster,"I feel that this is about time as a monster, manipulating and devouring man.  The man is twisted around the figure's staff (?), and there are what look like watch innards as a recurring motif everywhere.",
18,"Batch - ""Book of Kells Chi Rho""",Embellished Calligraphy ,"It has a very monastic feel and I am put in mind of an ancient manuscript being copied for perpetuity, but then i see that where's waldo looking face in the middle of the scene and I no longer know what to think.",
18,"Batch - ""Book of Kells Chi Rho""",LETTERS,SOME FORM OF CREST,
19," Pablo Picasso ""La Vie"" 1903",human figure.   This says about sexual anxiety,this is adult content. this is a graphic image,
19," Pablo Picasso ""La Vie"" 1903",7 human figures,These figures seem cold and miserable. The colors are sad. The nude figures are misshaped. It makes me feel anxious because the figures are clinging to one another. The women and child seem out of place. The nude female crouched in the background makes me afraid of poverty and death.,
19," Pablo Picasso ""La Vie"" 1903",several humans that appear to be greiving,"The painting is done in a muted dark blue/gray palette which is why I thought maybe the people in this painting are grieving. There are several people in the background slumped over each other possibly sobbing. The main subject appear to be a couple who is having their child taken away by a nun. The child's eyes are closed so he might be dead, and the father is pointing his finger at the nun telling her to take away the dead infant. I'm not sure why everyone is naked but everyone grieves differently so to each his own. This painting makes me feel sad because of the palette but also the subject appears rather grim.",
19," Pablo Picasso ""La Vie"" 1903",Sad embrace,"Well my automatic reaction to this painting is a feeling of sadness and longing. I can see that although many of the characters in this piece of art are very sad and forlorn, they are also being very vulnerable and almost seeking comfort from another. I think this painting is trying to convey the pain many of us feel though out our lives, but also the connections we form with others that often help us heal our pain. ",
19," Pablo Picasso ""La Vie"" 1903",A MAN AND TWO WOMEN,"TO ME IT LOOKS LIKE THIS MAN WAS CAUGHT BY HIS WIFE HAVING AN AFFAIR, IT MAKES ME FEEL COMPASSION FOR THE WIFE AND HATRED FOR THE OTHER TWO.",
19," Pablo Picasso ""La Vie"" 1903",a human painting,this image makes me feel a bit low .. there seem to be a man who's with a other woman and hugging her..while his wife with their child looks on .. he also gestures using his fingers to his wife to stay away from him .. this image shows polygamy that was prevalent in earlier days,
19," Pablo Picasso ""La Vie"" 1903",painting of teens and a woman holding a baby,I believe this picture is portraying what happens when teens have sex.  A baby that they are giving up.  The other sad people in the pictures also represent the depression from this also happening to them.  I believe the older woman holding the baby is taking the baby away from them to give up for adoption.  It is  a powerful picture but not a happy picture at all.  It is a picture telling a story to me.,
19," Pablo Picasso ""La Vie"" 1903",three people,The 'blueness' of the image portrays very cold feelings -- It seems that the couple on the left are being berated by the 'mother figure' to the right.,
19," Pablo Picasso ""La Vie"" 1903","A nearly couple, embracing and a woman, clothed, holding a child. In the background:  paintings of paintings.  ","It seems rather sad to me.  I get that the woman holding the infant is casting judgment on the couple.  The ""paintings"" on the wall remind me of insanity.  

The nude woman seems to be hiding her face.  I'm wondering if the clothed woman is an older sister or mother of one of the others and the infant belongs to the couple.  ",
19," Pablo Picasso ""La Vie"" 1903",humans,I think it depicts people wanting a child and one woman who is deciding who should get the child she has.  Some of the characters are sad because they have been passed over for this child after bearing their souls,
19," Pablo Picasso ""La Vie"" 1903",Three adults and a small child.,It looks as if an artist is caught by his wife while he is cheating on her with the subject of one of his paintings. ,
19," Pablo Picasso ""La Vie"" 1903",Broken family,"This image immediately made me sad. It seems like the clothed woman is taking the child away from the naked couple. The posture of the images in the background (huddled) is one of sadness, and the wash of the blue gives it a feeling of grief or despair. ",
19," Pablo Picasso ""La Vie"" 1903",A man regards a woman and baby.,"If feels sad and tense. I think the man is telling the woman with the baby to stop or something, or stay away. The other woman is perhaps the ""other woman"" or maybe the one with the baby is the mother. It definitely carries negative connotation for me.",
19," Pablo Picasso ""La Vie"" 1903","Painting of a woman with child, staring at a semi-nude couple.","The mood in the image is darkness.  I think that the imagery is a statement of the Church overcoming the natural baseness of man.  I think that is represented by the Madonna figure looking disapprovingly at the couple, representing their natural state.



This actually makes me a bit angry.  I reject the notion that we are damaged in someway at our birth and that superstition can raise us up.",
19," Pablo Picasso ""La Vie"" 1903",birth,To me it seems like the couple is giving up their child. Maybe there is a good reason they are giving this child to this woman it conveys an aura of sadness,
19," Pablo Picasso ""La Vie"" 1903",Shame of a carnal lifestyle,"The muted blues of this painting suggest it is supposed to be depressing if not thought provoking. The fact that only one person is fully clothed in the picture and holding a baby suggests that she is the innocent which is looking down at the people who are naked, possibly for their lifestyle. If indeed the baby in the picture is meant to be the couple's the look on the woman's face who is holding it is explained because she does not look happy with the couple. The naked couple in the picture signify carnal delights but the background images where the naked people are huddled close together or in a fetal position show that the lifestyle they chose is not as enjoyable as they led on. ",
19," Pablo Picasso ""La Vie"" 1903",Various human figures,It shows people in different stages of despair.  The shades of blue makes things seem cold and sad.,
